icao24,callsign,country_icao,time_at_position,longitude,latitude,altitude,on_ground,speed_kmh,true_track,vertical_rate,sensors,geo_altitude,spi,located_at
49d5d6,TVS2DZ  ,Czech Republic,12:18:04,5.2145,49.6052,9448.8,False,217.47,261.43,-0.33,,9799.32,False,Luxembourg-Findel International Airport
49d5cd,OKEMD   ,Czech Republic,12:18:04,14.1129,49.9611,441.96,False,47.42,298.51,0.98,,586.74,False,Václav Havel Airport Prague
5084e2,UTN3623 ,Ukraine,12:17:58,19.2596,47.4337,,True,1.29,174.38,,,,False,Budapest Liszt Ferenc International Airport
3d0942,DEBTI   ,Germany,12:18:00,7.1678,50.7666,,True,0.06,104.06,,,,False,Cologne Bonn Airport
4ca6fb,RYR29CX ,Ireland,12:18:04,9.9595,49.604,11582.4,False,201.68,294.41,0.0,,11948.16,False,Nuremberg Airport
4ca805,RYR12MR ,Ireland,12:18:04,17.1963,48.9906,10058.4,False,230.65,45.72,0.0,,10386.06,False,M. R. Štefánik Airport
472098,HAMIY   ,Hungary,12:18:03,18.9656,47.4521,198.12,False,27.78,268.94,2.93,,320.04,False,Budapest Liszt Ferenc International Airport
501d20,CTN8A   ,Croatia,12:18:04,16.2144,45.6885,1866.9,False,143.01,140.99,16.58,,2019.3,False,Zagreb Franjo Tuđman International Airport
4ca80e,RYR57EH ,Ireland,12:18:04,7.2833,45.8578,8740.14,False,222.95,324.77,4.55,,9182.1,False,Turin Airport
add07a,N99BY   ,United States,12:18:04,14.7448,48.2791,3657.6,False,94.05,169.92,0.0,,3886.2,False,Vienna International Airport
48fdb7,SPSENY  ,Poland,12:13:32,19.8953,50.1878,342.9,False,25.42,305.94,-3.25,,464.82,False,Kraków John Paul II International Airport
3e1685,CHX3    ,Germany,12:13:57,6.9098,50.841,0.0,False,3.64,8.13,-0.33,,137.16,False,Cologne Bonn Airport
3e1688,CHX17   ,Germany,12:16:23,10.425,47.8919,716.28,False,14.93,181.97,-2.93,,883.92,False,Munich Airport
4bceb5,SXS3PV  ,Turkey,12:18:04,16.5725,48.1131,,True,13.38,295.31,,,,False,Vienna International Airport
486671,PH1692  ,Kingdom of the Netherlands,12:18:04,5.9961,52.0485,815.34,False,24.33,256.55,-0.33,,967.74,False,Eindhoven Airport
486672,PH1693  ,Kingdom of the Netherlands,12:18:05,5.248,51.9502,1272.54,False,22.15,272.66,-0.33,,1417.32,False,Amsterdam Airport Schiphol
70605d,KAC104  ,Kuwait,12:18:04,13.6799,48.7049,10668.0,False,282.13,117.83,0.0,,11041.38,False,Munich Airport
3d2b17,DEOOL   ,Germany,12:03:38,10.3515,48.0351,2529.84,False,55.03,103.52,1.3,,2438.4,False,Stuttgart Airport
486654,PH1690  ,Kingdom of the Netherlands,12:18:00,6.0528,51.9067,1059.18,False,41.68,114.03,-0.33,,1219.2,False,Eindhoven Airport
4bcde8,SXS83B  ,Turkey,12:12:06,17.2233,45.832,10972.8,False,209.78,312.22,0.0,,11475.72,False,Zagreb Franjo Tuđman International Airport
4bcde7,SXS4N   ,Turkey,12:18:04,14.6675,48.5097,11582.4,False,201.0,292.1,0.0,,11978.64,False,Vienna International Airport
4b111c,HBGMM   ,Switzerland,12:16:51,8.6312,47.3977,,True,2.83,230.62,,,,False,Zürich Airport
4b111d,HBGMN   ,Switzerland,12:18:03,8.685,46.4612,3497.58,False,108.15,322.15,-7.15,,3733.8,False,Milan Malpensa International Airport
4ca757,ITY1417 ,Ireland,12:17:41,7.6452,45.1917,,True,0.0,258.75,,,,False,Turin Airport
485318,PHDSD   ,Kingdom of the Netherlands,12:17:57,12.2451,50.6056,1257.3,False,62.61,173.87,-0.33,,1402.08,False,Leipzig/Halle Airport
4bcdf9,SXS84R  ,Turkey,12:18:04,10.3108,49.8456,10058.4,False,259.39,123.6,0.0,,10393.68,False,Nuremberg Airport
4ca763,RYR83EE ,Ireland,12:18:04,12.0553,49.2269,11582.4,False,202.99,293.45,0.0,,11963.4,False,Nuremberg Airport
3f48cd,LIMIT04 ,Germany,12:15:39,11.2716,47.4598,952.5,False,41.38,128.44,-4.23,,1143.0,False,Munich Airport
4bcdd4,SXS5J   ,Turkey,12:18:04,9.3197,47.7214,4617.72,False,149.32,267.63,-3.25,,4876.8,False,Zürich Airport
4bcdd6,SXS5BX  ,Turkey,12:18:04,9.292,49.8659,11277.6,False,253.78,131.05,-0.33,,11650.98,False,Frankfurt Airport
4bcde5,SXS9UB  ,Turkey,12:18:05,9.0498,47.7109,8260.08,False,173.59,267.11,-10.08,,8625.84,False,Zürich Airport
4bcde4,SXS7MN  ,Turkey,12:18:03,15.5476,45.4666,11277.6,False,266.5,128.57,0.0,,11788.14,False,Zagreb Franjo Tuđman International Airport
3cd5c4,DCS607  ,Germany,12:18:05,11.0752,48.4164,6096.0,False,199.38,313.95,0.0,,6377.94,False,Munich Airport
780092,CAO1008 ,China,12:18:05,12.2685,51.6883,11277.6,False,256.29,63.28,0.0,,11567.16,False,Leipzig/Halle Airport
48661b,PHPVN   ,Kingdom of the Netherlands,12:18:04,14.2001,52.2406,685.8,False,48.4,272.44,0.0,,815.34,False,Berlin Brandenburg Airport
49c43c,OKEUI10 ,Czech Republic,12:18:03,16.9948,49.3042,617.22,False,37.26,287.68,-0.65,,754.38,False,M. R. Štefánik Airport
4bcdfa,SXS6Q   ,Turkey,12:18:04,13.609,52.3786,304.8,False,77.76,247.85,-4.23,,434.34,False,Berlin Brandenburg Airport
4ca76f,EIN477  ,Ireland,12:18:04,9.0641,47.1138,10972.8,False,196.22,291.86,0.0,,11430.0,False,Zürich Airport
3d08d4,DEBPC   ,Germany,12:13:35,8.2028,52.485,0.0,False,28.35,281.51,-2.6,,213.36,False,Hannover Airport
3f22cc,DLZBW   ,Germany,12:18:04,9.4151,47.5332,632.46,False,17.83,313.83,0.0,,769.62,False,Zürich Airport
491d9a,NJE456H ,Portugal,12:18:04,6.2867,48.9312,12192.0,False,241.35,344.93,0.0,,12664.44,False,Luxembourg-Findel International Airport
4ca6a9,RYR5XP  ,Ireland,12:18:05,8.2458,52.3356,11277.6,False,249.76,100.08,0.0,,11551.92,False,Hannover Airport
781348,CCA862  ,China,12:18:04,13.3936,49.1551,10363.2,False,261.25,33.6,0.65,,10698.48,False,Václav Havel Airport Prague
780019,CAO3160 ,China,12:18:04,11.235,52.4425,11277.6,False,260.03,83.3,0.0,,11544.3,False,Hannover Airport
4864f6,PH1680  ,Kingdom of the Netherlands,12:18:05,9.3505,48.4576,1501.14,False,36.01,89.18,-0.33,,1699.26,False,Stuttgart Airport
02a260,TAR745  ,Tunisia,12:18:04,8.5962,50.0454,,True,7.72,177.19,,,,False,Frankfurt Airport
4864e4,EHC03   ,Kingdom of the Netherlands,12:18:04,5.3938,52.3314,243.84,False,36.41,156.7,0.0,,388.62,False,Amsterdam Airport Schiphol
501c1c,TDR140  ,Croatia,12:18:04,14.5077,46.1981,441.96,False,71.3,306.79,-3.9,,601.98,False,Ljubljana Jože Pučnik Airport
4bce42,SXS9EE  ,Turkey,12:18:00,7.6265,51.5214,,True,0.0,61.88,,,,False,Düsseldorf Airport
501c43,CTN6L   ,Croatia,12:17:24,15.9617,45.3451,2247.9,False,146.94,342.9,-8.78,,2438.4,False,Zagreb Franjo Tuđman International Airport
aacc5b,UAL47   ,United States,12:18:04,8.3743,50.0222,1051.56,False,126.72,259.24,10.4,,1211.58,False,Frankfurt Airport
4866e8,,Kingdom of the Netherlands,12:16:08,5.3806,51.4598,,True,5.66,36.56,,,,False,Eindhoven Airport
4bce45,SXS9WZ  ,Turkey,12:18:04,9.1922,48.6885,,True,2.06,343.12,,,,False,Stuttgart Airport
501c1d,SDR23MQ ,Croatia,12:18:04,11.4014,49.9427,10965.18,False,213.72,227.44,-0.33,,11323.32,False,Nuremberg Airport
49d4c3,OKBIL   ,Czech Republic,12:18:04,15.1355,49.5609,906.78,False,48.15,220.67,-0.98,,1059.18,False,Václav Havel Airport Prague
ae03f9,DUKE61  ,United States,12:18:04,8.3198,50.0444,,True,6.94,81.56,,,,False,Frankfurt Airport
4866a2,PH1695  ,Kingdom of the Netherlands,12:18:04,6.9679,51.7267,944.88,False,37.45,217.18,-0.33,,1112.52,False,Düsseldorf Airport
3cc24a,AWH12H  ,Germany,12:18:05,13.1293,48.4911,12192.0,False,207.43,335.53,-0.33,,12588.24,False,Munich Airport
3d925a,GAF513  ,Germany,12:18:04,10.4885,47.8475,1272.54,False,82.32,210.41,-1.3,,1447.8,False,Munich Airport
49d4fa,OKRPR   ,Czech Republic,12:18:04,14.9764,47.9523,3352.8,False,90.38,157.23,0.0,,3558.54,False,Vienna International Airport
3cc249,AWH73L  ,Germany,12:18:05,6.468,46.8838,11582.4,False,225.63,7.34,0.0,,12070.08,False,Geneva Cointrin International Airport
7812a1,CHH492  ,China,12:18:05,9.9468,54.3983,11277.6,False,263.28,58.42,-0.33,,11468.1,False,Hamburg Helmut Schmidt Airport
7812a2,CHH7938 ,China,12:18:04,14.7843,50.5637,5836.92,False,176.14,32.11,8.78,,6035.04,False,Václav Havel Airport Prague
48548c,KLM30D  ,Kingdom of the Netherlands,12:17:53,16.8796,51.1083,,True,1.03,47.81,,,,False,Václav Havel Airport Prague
484165,KLM24D  ,Kingdom of the Netherlands,12:18:02,19.2513,47.4315,,True,0.0,222.19,,,,False,Budapest Liszt Ferenc International Airport
4a0442,BTI2MZ  ,Romania,12:18:05,5.1735,49.4474,10972.8,False,241.85,55.84,-0.33,,11353.8,False,Luxembourg-Findel International Airport
4bcda9,SXS8TX  ,Turkey,12:18:04,7.3239,49.4044,11582.4,False,210.62,290.29,0.0,,12001.5,False,Luxembourg-Findel International Airport
4bcda4,SXS3VT  ,Turkey,12:18:04,14.5749,49.3869,11582.4,False,204.36,306.09,0.0,,11948.16,False,Václav Havel Airport Prague
4bcdb0,SXS8QH  ,Turkey,12:16:08,18.5049,46.7435,12192.0,False,221.13,319.53,0.0,,12710.16,False,Budapest Liszt Ferenc International Airport
4a0443,BTI4PM  ,Romania,12:18:04,9.1682,53.6511,11269.98,False,239.32,53.3,0.0,,11483.34,False,Hamburg Helmut Schmidt Airport
4bcdb4,SXS43T  ,Turkey,12:18:04,8.0066,51.2432,4274.82,False,161.74,301.87,-9.75,,4495.8,False,Cologne Bonn Airport
4bcdab,SXS6EF  ,Turkey,12:16:08,19.5949,45.9344,10972.8,False,207.75,304.2,0.33,,11483.34,False,Belgrade Nikola Tesla Airport
49d600,OKDPH   ,Czech Republic,12:15:44,13.2871,49.6803,289.56,False,36.26,238.34,-4.88,,441.96,False,Václav Havel Airport Prague
501c05,9ADMB   ,Croatia,12:18:05,15.821,45.8955,1272.54,False,40.35,19.36,1.63,,1432.56,False,Zagreb Franjo Tuđman International Airport
484131,KLM38W  ,Kingdom of the Netherlands,12:18:04,14.0912,49.9496,11673.84,False,209.56,300.22,2.28,,12009.12,False,Václav Havel Airport Prague
4243c3,AZG261  ,United Kingdom,12:18:04,14.1306,47.3845,10363.2,False,209.22,294.86,0.0,,10797.54,False,Ljubljana Jože Pučnik Airport
4bccba,SXS47K  ,Turkey,12:18:04,9.4611,45.7106,11978.64,False,200.16,274.27,-4.55,,12512.04,False,Milan Bergamo Airport / Antonio Locatelli Air Base
49d60c,OKPEL   ,Czech Republic,12:18:04,14.9105,49.1027,7955.28,False,111.02,216.71,7.8,,8260.08,False,Václav Havel Airport Prague
48676c,PHKFR   ,Kingdom of the Netherlands,12:13:07,6.5913,53.1254,-53.34,False,31.18,232.37,-0.98,,68.58,False,Amsterdam Airport Schiphol
486769,PHKFU   ,Kingdom of the Netherlands,12:18:04,6.5838,53.0961,220.98,False,52.39,54.59,-0.65,,350.52,False,Amsterdam Airport Schiphol
49d633,OKBIS   ,Czech Republic,12:18:03,14.51,50.1474,441.96,False,43.73,216.87,0.98,,586.74,False,Václav Havel Airport Prague
3d07e1,DEBFT   ,Germany,12:18:04,10.2535,48.4822,487.68,False,32.99,93.58,-1.95,,632.46,False,Stuttgart Airport
4bccab,SXS2NB  ,Turkey,12:18:04,7.0924,51.0441,11887.2,False,258.33,121.32,0.0,,12230.1,False,Cologne Bonn Airport
486730,PHKFW   ,Kingdom of the Netherlands,12:18:05,6.4834,53.2624,556.26,False,54.33,37.3,4.23,,685.8,False,Amsterdam Airport Schiphol
49c34f,OKBUR37 ,Czech Republic,12:18:04,15.8766,48.9379,1836.42,False,61.33,278.2,0.0,,1958.34,False,Vienna International Airport
3cc1db,VJH224  ,Germany,12:18:04,7.7967,52.0038,9144.0,False,243.03,53.35,0.33,,9425.94,False,Düsseldorf Airport
4852f5,KLM49F  ,Kingdom of the Netherlands,12:17:03,10.0021,53.6339,,True,4.12,137.81,,,,False,Hamburg Helmut Schmidt Airport
4bce1a,SXS96D  ,Turkey,12:18:04,12.529,48.7844,11582.4,False,202.46,296.57,-0.33,,11963.4,False,Munich Airport
3ce7eb,M28B    ,Germany,12:18:03,11.0267,47.8828,3345.18,False,65.29,279.98,0.0,,3550.92,False,Munich Airport
4bce05,SXS9MD  ,Turkey,12:18:04,18.6456,48.1831,11582.4,False,221.82,317.91,0.33,,11993.88,False,Budapest Liszt Ferenc International Airport
4bce04,SXS4MV  ,Turkey,12:18:03,16.6762,47.0692,11582.4,False,209.21,288.35,0.0,,12039.6,False,Vienna International Airport
3d2a3d,DEOGB   ,Germany,12:18:04,7.6673,49.7433,2697.48,False,80.31,152.12,3.25,,2895.6,False,Frankfurt Airport
400e09,URO680  ,United Kingdom,12:18:04,5.3746,50.7074,12496.8,False,271.39,103.48,0.0,,12893.04,False,Brussels Airport
8940ca,GFA016  ,Bahrain,12:18:04,17.7202,47.7052,10058.4,False,272.87,118.98,0.0,,10469.88,False,M. R. Štefánik Airport
3ff894,DMIKE   ,Germany,12:18:04,8.1911,51.1725,716.28,False,46.33,209.98,-0.98,,876.3,False,Cologne Bonn Airport
3ff898,DMYFS   ,Germany,12:18:05,6.3015,50.8902,1066.8,False,40.13,216.14,2.6,,1211.58,False,Düsseldorf Airport
48f012,SPSAAT  ,Poland,12:18:05,15.6743,45.7728,2202.18,False,61.5,34.09,0.33,,2385.06,False,Zagreb Franjo Tuđman International Airport
3eb270,GRIFN01 ,Germany,12:18:04,9.9001,48.1925,754.38,False,66.63,256.61,0.33,,899.16,False,Stuttgart Airport
4d0140,CLX1CZ  ,Luxembourg,12:18:04,6.0959,51.3996,10972.8,False,232.8,288.15,0.0,,11300.46,False,Düsseldorf Airport
3e74e6,DKJLU   ,Germany,12:18:03,7.2891,52.1532,632.46,False,30.32,345.26,-0.33,,,False,Düsseldorf Airport
3ec4d2,DKPMO   ,Germany,12:15:02,10.585,51.1083,1653.54,False,48.79,345.96,-0.33,,1821.18,False,Leipzig/Halle Airport
3efa1c,D6533   ,Germany,12:18:05,11.5601,51.0994,1021.08,False,22.97,15.59,3.25,,1211.58,False,Leipzig/Halle Airport
400cdc,GLARE   ,United Kingdom,12:18:03,8.8438,54.3932,2773.68,False,91.18,57.21,0.0,,2849.88,False,Hamburg Helmut Schmidt Airport
48ad85,LOT5RJ  ,Poland,12:18:05,19.0623,49.5124,10668.0,False,246.81,29.88,0.33,,11003.28,False,Kraków John Paul II International Airport
a62f70,N498SR  ,United States,12:18:04,8.7381,49.7498,906.78,False,81.41,130.13,-0.65,,1066.8,False,Frankfurt Airport
3006a9,IHFRT   ,Italy,12:18:04,9.3041,45.5378,236.22,False,29.12,252.53,1.95,,342.9,False,Milan Bergamo Airport / Antonio Locatelli Air Base
485d61,AGR1337 ,Kingdom of the Netherlands,12:18:03,16.2744,45.0967,11277.6,False,231.41,136.26,-0.33,,11803.38,False,Zagreb Franjo Tuđman International Airport
4b1c04,HBKPW   ,Switzerland,12:18:04,11.5009,45.4811,853.44,False,67.5,280.54,0.65,,998.22,False,Verona Villafranca Valerio Catullo Airport
40768a,EZY67RM ,United Kingdom,12:18:05,8.6485,50.3133,11285.22,False,251.41,128.02,0.0,,11643.36,False,Frankfurt Airport
459a64,FRO966  ,Denmark,12:18:05,14.0819,50.9156,8839.2,False,169.36,357.91,0.33,,9113.52,False,Václav Havel Airport Prague
3950cd,AFR63NG ,France,12:18:05,7.8272,45.2321,10066.02,False,262.45,119.73,-0.33,,10568.94,False,Turin Airport
48ad0e,LOT238  ,Poland,12:18:05,13.1416,52.0356,11277.6,False,250.52,82.69,-0.65,,11529.06,False,Berlin Brandenburg Airport
48ad0f,LOT3993 ,Poland,12:12:26,19.5932,53.0891,5783.58,False,157.58,313.28,-9.1,,5920.74,False,Warsaw Chopin Airport
400ceb,EFW33L  ,United Kingdom,12:18:05,18.0364,45.5702,10066.02,False,271.21,125.35,0.0,,10523.22,False,Zagreb Franjo Tuđman International Airport
3c4969,TUI2AB  ,Germany,12:17:54,8.5714,50.0389,,True,13.38,70.31,,,,False,Frankfurt Airport
3ff981,DMIPO   ,Germany,12:18:04,6.1877,50.8228,106.68,False,25.54,251.2,3.9,,266.7,False,Düsseldorf Airport
c01732,ACA881  ,Canada,12:18:04,8.5379,47.4761,,True,0.0,284.06,,,,False,Zürich Airport
8940a3,GFA086  ,Bahrain,12:18:05,13.8843,48.2032,7345.68,False,244.9,90.84,7.48,,7680.96,False,Munich Airport
4074b8,EZY89NZ ,United Kingdom,12:18:04,9.232,47.4234,11285.22,False,266.19,110.71,0.0,,11734.8,False,Zürich Airport
300834,INRGY   ,Italy,12:17:25,8.9119,45.1569,579.12,False,47.93,167.6,0.33,,716.28,False,Milan Malpensa International Airport
485dd7,PH1631  ,Kingdom of the Netherlands,12:18:04,6.8056,51.7591,1249.68,False,40.85,238.91,-0.33,,,False,Düsseldorf Airport
717c70,KNE396  ,Saudi Arabia,12:16:42,19.8039,50.0768,,True,1.03,348.75,,,,False,Kraków John Paul II International Airport
ae599f,GRIT41  ,United States,12:17:57,11.527,49.6388,678.18,False,58.03,255.1,0.65,,838.2,False,Nuremberg Airport
485da3,KLM7922 ,Kingdom of the Netherlands,12:18:05,6.5836,53.1286,,True,4.63,219.38,,,,False,Amsterdam Airport Schiphol
3e6152,DKCBA   ,Germany,12:18:05,7.7952,51.7633,1341.12,False,34.42,279.46,-0.33,,1493.52,False,Düsseldorf Airport
3e747c,DKJHS   ,Germany,12:18:04,10.9666,50.9345,1363.98,False,27.7,211.33,-0.33,,,False,Leipzig/Halle Airport
3964ea,TVF74FK ,France,12:18:03,8.8862,45.4859,11582.4,False,200.06,286.43,0.0,,12115.8,False,Milan Malpensa International Airport
3007ee,DLA1HX  ,Italy,12:18:05,11.2812,47.7351,3962.4,False,135.74,333.92,0.0,,4213.86,False,Munich Airport
40777c,EXS56UV ,United Kingdom,12:18:04,10.8855,48.1051,10972.8,False,202.28,307.25,0.0,,11391.9,False,Munich Airport
01023c,MSC2974 ,Egypt,12:18:04,17.3263,47.6788,10988.04,False,211.49,317.07,0.0,,11407.14,False,M. R. Štefánik Airport
484b90,KLM1375 ,Kingdom of the Netherlands,12:18:04,5.7084,52.0115,6537.96,False,207.51,119.23,13.98,,6781.8,False,Eindhoven Airport
3ed6bc,DKWGY   ,Germany,12:18:04,8.7106,52.1457,1013.46,False,34.98,151.93,-0.33,,1173.48,False,Hannover Airport
3964f1,TVF79RR ,France,12:18:05,8.5838,46.6839,7955.28,False,234.19,174.33,-5.2,,8351.52,False,Zürich Airport
010266,MSC2923 ,Egypt,12:17:59,8.5508,47.4604,,True,1.54,334.69,,,,False,Zürich Airport
010265,MSC2930 ,Egypt,12:18:04,13.4761,47.4204,7901.94,False,230.68,320.7,-5.53,,8282.94,False,Ljubljana Jože Pučnik Airport
3e1f3f,DIDAL   ,Germany,12:18:04,9.9051,53.6237,2994.66,False,85.28,185.54,6.5,,3116.58,False,Hamburg Helmut Schmidt Airport
4b1b0b,HBKGH   ,Switzerland,12:18:03,8.8592,46.1504,678.18,False,41.17,88.57,2.6,,822.96,False,Milan Malpensa International Airport
484b32,KLM94G  ,Kingdom of the Netherlands,12:18:04,7.5091,51.7931,9806.94,False,212.56,301.84,-9.43,,10081.26,False,Düsseldorf Airport
4792a6,NOZ4BJ  ,Norway,12:18:04,19.9696,50.1942,2491.74,False,133.51,83.81,-6.18,,2651.76,False,Kraków John Paul II International Airport
3d5506,DFELI   ,Germany,12:13:52,11.2182,49.0546,541.02,False,60.49,311.55,-6.5,,731.52,False,Nuremberg Airport
4b1a2d,EZS29WC ,Switzerland,12:18:04,5.4938,45.5559,4587.24,False,185.82,30.26,-3.58,,4907.28,False,Lyon Saint-Exupéry Airport
4b1a2f,EZS97RM ,Switzerland,12:18:05,9.1544,45.1296,11269.98,False,250.95,93.29,0.0,,11818.62,False,Milan Malpensa International Airport
4b1a2b,EZS75DX ,Switzerland,12:14:06,5.9612,46.1373,1097.28,False,102.95,45.61,-5.53,,1310.64,False,Geneva Cointrin International Airport
601839,TUA423  ,Turkmenistan,12:18:04,15.3622,48.1481,10972.8,False,207.5,290.01,0.0,,11353.8,False,Vienna International Airport
4b1a34,EZS69PC ,Switzerland,12:18:05,6.8701,45.1385,8488.68,False,236.17,163.42,3.58,,8961.12,False,Turin Airport
4b1a1d,EZS93RA ,Switzerland,12:18:04,7.5801,47.2955,2438.4,False,122.18,162.1,0.0,,2636.52,False,EuroAirport Basel-Mulhouse-Freiburg
4b1a1a,EZS54EH ,Switzerland,12:18:04,12.1449,47.476,10972.8,False,199.04,303.94,0.0,,11437.62,False,Munich Airport
4b1a27,EZS23HA ,Switzerland,12:18:03,12.4077,45.0018,10980.42,False,210.44,312.62,1.95,,11529.06,False,Venice Marco Polo Airport
4708c9,HADIN   ,Hungary,12:18:04,19.1492,47.5924,335.28,False,59.83,117.67,0.33,,457.2,False,Budapest Liszt Ferenc International Airport
400dae,EZY86FR ,United Kingdom,12:18:05,5.2261,52.3973,10980.42,False,206.84,242.93,0.33,,11285.22,False,Amsterdam Airport Schiphol
4075f3,TOM8VL  ,United Kingdom,12:18:05,8.0807,47.3456,11582.4,False,210.95,286.58,0.0,,12062.46,False,Zürich Airport
3d4246,DEXIS   ,Germany,12:18:04,11.2111,48.9426,2636.52,False,61.41,278.67,-0.33,,2781.3,False,Nuremberg Airport
0101bb,MSR731  ,Egypt,12:18:04,17.7387,48.7954,11582.4,False,219.76,318.51,-0.33,,11963.4,False,M. R. Štefánik Airport
4075e0,EZY92ZK ,United Kingdom,12:18:05,13.5327,45.24,10980.42,False,206.62,315.4,0.0,,11506.2,False,Venice Marco Polo Airport
3e6246,DKCKK   ,Germany,10:45:20,8.3907,49.1391,0.0,False,0.0,0.0,-0.33,,,False,Stuttgart Airport
3004fc,IJALU   ,Italy,12:18:04,8.2537,45.4803,586.74,False,66.51,208.15,-0.98,,701.04,False,Milan Malpensa International Airport
3ff63b,DMTHN   ,Germany,12:18:02,9.801,48.4677,960.12,False,32.83,57.8,-0.33,,1104.9,False,Stuttgart Airport
ab4fd4,DAL185  ,United States,12:17:06,8.7178,45.6284,,True,0.0,168.75,,,,False,Milan Malpensa International Airport
3004b9,IEDLO   ,Italy,12:18:03,9.3311,45.5879,2065.02,False,144.74,27.75,16.91,,2240.28,False,Milan Bergamo Airport / Antonio Locatelli Air Base
aab001,UAL45   ,United States,12:18:03,8.5564,47.446,,True,2.57,331.88,,,,False,Zürich Airport
33fca4,IAM3185 ,Italy,12:18:03,14.2836,48.8171,14935.2,False,253.94,194.91,0.33,,15407.64,False,Václav Havel Airport Prague
4072dc,EXS87KE ,United Kingdom,12:18:03,11.2663,45.4073,3398.52,False,175.73,5.54,9.75,,3627.12,False,Verona Villafranca Valerio Catullo Airport
4d23b8,EWG1RX  ,Malta,12:18:04,14.6786,47.3833,10972.8,False,200.44,319.89,-0.33,,11414.76,False,Ljubljana Jože Pučnik Airport
4d23c3,CAI19CZ ,Malta,12:18:04,5.9195,50.641,5303.52,False,154.28,280.37,-7.8,,5554.98,False,Cologne Bonn Airport
3deb82,CHX90   ,Germany,12:18:04,8.7973,50.7362,411.48,False,61.39,4.33,-0.65,,563.88,False,Frankfurt Airport
3e742e,DKJES   ,Germany,12:18:05,5.2365,52.1707,571.5,False,42.56,82.36,-0.33,,708.66,False,Amsterdam Airport Schiphol
4d23ea,CAI46FV ,Malta,12:18:05,5.0943,50.8862,2095.5,False,132.99,295.67,-6.18,,2270.76,False,Brussels Airport
30063b,AGUS122 ,Italy,12:18:02,8.5824,45.7322,480.06,False,65.55,81.42,-0.65,,617.22,False,Milan Malpensa International Airport
4d23e1,ICL605  ,Malta,12:18:05,12.0505,46.1785,10370.82,False,215.18,322.09,0.0,,10812.78,False,Venice Marco Polo Airport
4caf82,SAS1677 ,Ireland,12:18:03,13.2974,54.3959,9989.82,False,253.84,171.49,7.8,,10119.36,False,Copenhagen Kastrup Airport
4caf7e,SAS2994 ,Ireland,12:18:04,14.3465,54.814,9349.74,False,214.11,321.34,-12.68,,9456.42,False,Copenhagen Kastrup Airport
3ff594,DMANH   ,Germany,12:18:04,10.1072,47.6567,1158.24,False,33.91,80.39,0.98,,1310.64,False,Zürich Airport
3e723c,DKILO   ,Germany,12:18:03,10.3174,50.8834,1051.56,False,228.45,324.16,-87.13,,,False,Leipzig/Halle Airport
4cade2,RYR5YK  ,Ireland,12:18:04,6.5552,52.7828,12192.0,False,228.57,215.66,0.0,,12496.8,False,Amsterdam Airport Schiphol
3e722b,DKIKX   ,Germany,12:17:55,10.8069,53.2025,1005.84,False,18.25,319.57,-0.33,,1112.52,False,Hamburg Helmut Schmidt Airport
4cadd9,SAS2982 ,Ireland,12:07:56,19.5131,52.0921,11574.78,False,238.74,343.09,0.0,,11826.24,False,Warsaw Chopin Airport
44a832,JAF7BM  ,Belgium,12:18:04,9.7101,47.8175,11887.2,False,242.72,143.45,0.0,,12321.54,False,Zürich Airport
48ac81,LOT2NU  ,Poland,12:18:01,19.8001,50.0731,,True,0.9,168.75,,,,False,Kraków John Paul II International Airport
4cadc0,RYR206W ,Ireland,12:18:05,10.718,50.1434,10972.8,False,204.28,268.85,0.0,,11323.32,False,Nuremberg Airport
44a82c,JAF5LD  ,Belgium,12:18:04,6.8315,50.107,10668.0,False,236.54,112.1,0.0,,11041.38,False,Luxembourg-Findel International Airport
aa86cc,AAL717  ,United States,12:18:01,11.768,48.3614,,True,0.0,354.38,,,,False,Munich Airport
40753d,TOM6PY  ,United Kingdom,12:18:04,19.8333,45.5691,11582.4,False,231.04,325.25,0.0,,12092.94,False,Belgrade Nikola Tesla Airport
485c8d,PH1601  ,Kingdom of the Netherlands,12:18:04,7.0253,49.7841,1516.38,False,34.2,316.22,-0.33,,1691.64,False,Luxembourg-Findel International Airport
3e0a37,BPO367  ,Germany,12:17:58,8.5535,51.5885,723.9,False,38.24,236.52,4.23,,883.92,False,Hannover Airport
3e0a32,BPO368  ,Germany,12:18:04,7.6331,50.7709,1531.62,False,54.45,292.2,-2.6,,1691.64,False,Cologne Bonn Airport
3c7a4f,CFG2032 ,Germany,12:18:04,8.2968,50.166,2110.74,False,142.87,29.8,10.4,,2286.0,False,Frankfurt Airport
4cadef,RYR990Y ,Ireland,12:18:04,13.2857,50.8481,9456.42,False,205.14,16.16,0.0,,9730.74,False,Leipzig/Halle Airport
3d9a43,DGERB   ,Germany,12:18:02,8.4498,49.3059,,True,0.0,70.31,,,,False,Frankfurt Airport
4cadf5,RYR7TE  ,Ireland,12:18:04,10.2285,45.533,5996.94,False,200.31,107.18,9.75,,6347.46,False,Milan Bergamo Airport / Antonio Locatelli Air Base
4bd18a,SXS1RJ  ,Turkey,12:18:04,9.6402,49.2586,11277.6,False,253.69,123.34,0.0,,11650.98,False,Stuttgart Airport
40755f,EXS85NQ ,United Kingdom,12:18:04,9.0986,47.1171,10683.24,False,272.4,119.91,0.0,,11125.2,False,Zürich Airport
